kepoi_name,kepid,kepler_name,koi_pdisposition,koi_score,ra,dec,koi_disposition,koi_disposition_2020,koi_period,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_prad_err1,koi_prad_err2,koi_insol_err1,koi_insol_err2,seff_recent_venus,seff_runaway_greenhouse,seff_maximum_greenhouse,seff_early_mars,teff_in_range,hz_conservative,hz_optimistic,hz_conservative_possible,rocky,super_earth,sunlike_host,grazing,p_candidate,p_confirmed,p_false_positive,p_planet_like,model_verdict,p_planet_like_2020model
K03426.01,5900235,,CANDIDATE,0.393,298.00089,41.196991,CANDIDATE,FALSE POSITIVE,58.7701045,0.551,6.995,224.4,1.57,508.0,15.78,13.2,6158.0,4.397,1.013,14.324,0.45,-0.24,13.68,-5.93,1.859577408646759,1.1591190278750567,0.37938489073652226,0.3410202454310028,True,False,False,False,True,True,True,False,0.54751,0.35052,0.10196,0.89804,CANDIDATE,0.90349
K03495.02,9474756,,CANDIDATE,0.905,295.55374,46.02911,CANDIDATE,CANDIDATE,6.685438,0.853,5.09,89.2,1.25,1040.0,276.02,9.7,5808.0,4.326,1.159,15.135,0.2,-0.16,115.49,-78.23,1.7820003644157703,1.1107418036358832,0.3577291406868333,0.32155429298594784,True,False,False,False,True,True,True,False,0.93755,0.01723,0.04522,0.95478,CANDIDATE,0.9372
K03496.01,7517261,Kepler-1511 b,CANDIDATE,0.997,288.4212,43.179794,CONFIRMED,CONFIRMED,23.2385587,0.355,8.432,161.2,2.18,903.0,157.09,15.5,6602.0,4.108,1.685,13.932,0.64,-0.57,135.63,-84.07,1.95988225273289,1.2216702463797862,0.4058421970690662,0.36480240234556544,True,False,False,False,False,False,False,False,0.46363,0.19485,0.34152,0.65848,CANDIDATE,0.81427
K03496.02,7517261,,CANDIDATE,0.994,288.4212,43.179794,CANDIDATE,CANDIDATE,8.5433774,0.748,6.149,75.1,1.58,1260.0,595.97,10.3,6602.0,4.108,1.685,13.932,0.46,-0.42,514.55,-318.95,1.95988225273289,1.2216702463797862,0.4058421970690662,0.36480240234556544,True,False,False,False,True,True,False,False,0.61988,0.02283,0.35729,0.64271,CANDIDATE,0.78521
K07734.01,5653795,,FALSE POSITIVE,0.23,299.8363,40.88673,FALSE POSITIVE,FALSE POSITIVE,118.314913,0.522,4.79,216.3,7.23,786.0,90.09,7.0,6190.0,3.34,4.763,13.172,1.05,-3.16,46.16,-65.44,1.8668284314618302,1.16364081888709,0.381350370824425,0.342786981757629,True,False,False,False,False,False,True,False,0.46166,0.02133,0.51701,0.48299,FALSE POSITIVE,0.37963
K03497.01,8424002,Kepler-1512 b,CANDIDATE,1.0,289.27451,44.470322,CONFIRMED,CONFIRMED,20.35971899,0.925,2.1521,345.7,0.8,276.0,1.38,26.8,3419.0,4.904,0.344,13.393,0.12,-0.16,0.58,-0.58,1.4919588462545261,0.9299283577334279,0.2445334471877826,0.21979566936640135,True,False,True,True,True,True,False,False,0.06816,0.90293,0.02891,0.97109,CONFIRMED,0.94522
K03498.01,8635938,,FALSE POSITIVE,0.0,295.82376,44.79591,FALSE POSITIVE,FALSE POSITIVE,43.798566,1.182,6.401,290.4,48.52,721.0,63.8,26.1,5611.0,3.842,2.227,12.963,8.08,-17.5,35.13,-40.43,1.740686816907837,1.0849789897531497,0.345634487943305,0.3106826175724018,True,False,False,False,False,False,True,True,0.05004,0.01394,0.93602,0.06398,FALSE POSITIVE,0.22071
K03578.01,10464666,,FALSE POSITIVE,0.0,289.53009,47.626221,FALSE POSITIVE,FALSE POSITIVE,131.73630485,0.871,5.28476,58381.2,54.38,413.0,6.89,1241.0,5102.0,3.962,1.669,13.395,33.21,-27.17,13.48,-5.34,1.646319958387226,1.0261346878551139,0.3158200655276263,0.2838826580250021,True,False,False,False,False,False,False,False,0.03229,0.00792,0.95978,0.04022,FALSE POSITIVE,0.56579
K03579.01,5024292,,FALSE POSITIVE,0.0,295.30023,40.18335,FALSE POSITIVE,FALSE POSITIVE,4.301031137,0.79,5.65214,204153.0,93.01,1454.0,1056.61,1526.2,6386.0,4.208,1.548,14.573,31.85,-17.12,1067.4,-454.35,1.9113617197866617,1.1914122057449792,0.3932329420459015,0.35346804827166034,True,False,False,False,False,False,True,False,0.00539,0.00734,0.98727,0.01273,FALSE POSITIVE,0.00598
K03580.01,4659255,,FALSE POSITIVE,0.0,293.04837,39.725349,FALSE POSITIVE,FALSE POSITIVE,198.01379181,0.88,9.72673,142501.0,38.49,260.0,1.09,1411.3,5359.0,4.566,0.708,15.546,4.24,-4.24,0.42,-0.34,1.6914605421201852,1.0542824768214993,0.3305421615438428,0.2971163114810642,True,False,True,True,False,False,False,False,0.01105,0.00727,0.98167,0.01833,FALSE POSITIVE,0.0501
K07744.01,5877292,,CANDIDATE,0.592,292.13049,41.165749,CANDIDATE,CANDIDATE,11.7201693,0.292,2.399,154.4,1.34,870.0,135.43,7.5,6193.0,4.434,1.067,15.171,0.46,-0.15,140.92,-45.89,1.867508881961652,1.1640651530684816,0.38153435327714724,0.3429523604775794,True,False,False,False,True,True,True,False,0.5271,0.02436,0.44855,0.55145,CANDIDATE,0.84103
K01837.02,10657406,Kepler-969 c,CANDIDATE,1.0,288.3725,47.933559,CONFIRMED,CONFIRMED,1.682934607,0.681,1.8846,142.7,1.06,1270.0,615.67,24.5,5201.0,4.573,0.834,13.733,0.09,-0.04,172.9,-86.81,1.6630546659120131,1.0365696099242876,0.32139724004431686,0.28889598732186467,True,False,False,False,True,True,False,False,0.03751,0.71666,0.24583,0.75417,CONFIRMED,0.68594
K03582.01,3428468,,FALSE POSITIVE,0.0,286.72336,38.595661,FALSE POSITIVE,FALSE POSITIVE,114.90862419,0.78,7.66397,196112.0,42.78,259.0,1.06,1179.7,4412.0,4.565,0.737,15.927,1.22,-3.42,0.2,-0.26,1.5544526094474977,0.9688574748716606,0.2809931314466509,0.25257561716351346,True,False,True,True,False,False,False,False,0.01418,0.00207,0.98375,0.01625,FALSE POSITIVE,0.01647
